397	293	283	29767.55951	15400.72926	3
398	277	279	29762.43755	15189.39649	3
399	277	273	29762.43755	14973.76854	3
400	391	277	29407.08485	15263.04091	3
401	268	387	29767.55951	14836.6287	3
402	266	378	29767.55951	14488.88859	3
403	266	379	29767.55951	14563.05071	3
404	387	380	30148.26119	14736.17031	3
405	387	381	30368.96374	14736.17031	3
406	387	382	30572.0417	14736.17031	3
407	276	387	30578.49739	14946.17031	3
408	387	388	30617.80341	14849.73864	3
409	392	388	30724.95476	14946.17031	3
410	388	383	30782.13732	14736.17031	3
411	392	389	30827.80341	15112.88023	3
412	392	390	30827.80341	15199.3813	3
413	392	393	30827.80341	15616.79262	3
414	327	392	30723.88289	15996.17031	3
415	327	394	30827.80341	16043.70105	3
416	326	327	30617.80341	16108.02377	3
417	343	327	30731.06948	16216.23639	3
418	328	326	30582.4514	16216.23639	3
419	340	328	30438.38259	16358.54836	3
420	339	328	30491.96073	16358.54836	3
421	338	328	30541.96702	16358.54836	3
422	337	328	30591.26168	16358.54836	3
423	348	349	30407.11473	16525.47558	3
424	397	348	30233.11404	16636.41421	3
425	356	349	30508.43264	16636.41421	3
426	349	350	30607.55951	16529.222	3
427	398	356	30507.43736	16836.17031	3
428	396	350	30787.03877	16636.41421	3
429	350	343	30720.71286	16417.0902	3
430	350	395	30827.80341	16458.58331	3
431	323	392	30617.80341	15619.11156	3
432	284	392	30617.80341	15190.08407	3
433	345	344	28714.29931	16536.94953	3
434	344	331	28714.25476	16405.38913	3
435	510	509	27483.60568	17130.79109	4
436	510	497	27145.15473	17008.14214	4
437	497	492	27142.98982	16935.75214	4
438	509	508	27958.96668	17127.66681	4
439	492	491	27483.60568	16826.226	4
440	492	486	27144.65564	16723.61172	4
441	486	485	27143.88187	16651.22172	4
442	485	484	27483.60568	16532.03087	4
443	484	508	27958.96668	16527.94811	4
444	491	508	27958.96668	16828.75152	4
445	508	507	28517.54354	17010.46924	4
446	507	504	28993.61128	17080.969	4
447	505	490	29285.4841	16846.12287	4
448	504	490	29114.44224	16846.12287	4
449	507	490	28993.61128	16806.41808	4
450	497	498	27483.60568	16968.15126	4
451	486	487	27483.60568	16688.96401	4
452	465	444	27570.61535	15985.9264	4
453	441	444	27464.69464	15935.17332	4
454	440	444	27463.49048	15846.72547	4
455	444	443	27677.56528	15898.96312	4
456	469	443	27724.3044	15985.9264	4
457	444	432	27643.09728	15795.47344	4
458	431	432	27581.62322	15752.73482	4
459	430	431	27463.49048	15764.76147	4
460	432	418	27635.46656	15646.40713	4
461	430	424	27336.87015	15727.31127	4
462	430	423	27385.23371	15727.31127	4
463	430	422	27431.87398	15727.31127	4
464	452	494	27335.72328	15563.36543	4
465	420	494	27382.72231	15563.36543	4
466	419	494	27439.40818	15563.36543	4
467	494	418	27463.49048	15526.56354	4
468	451	434	27677.56528	15192.63784	4
469	450	434	27677.56528	14976.48017	4
470	434	405	27793.09723	14946.13926	4
471	519	405	27677.56528	14817.09859	4
472	405	518	27753.94314	14736.19517	4
473	405	403	27887.82941	14850.15116	4
474	519	518	27677.56528	14492.68091	4
475	403	517	27928.7098	14736.19517	4
476	404	449	28133.55205	14736.17031	4
477	403	404	28087.51373	14838.78976	4
478	403	434	27999.10874	14945.98518	4
479	434	408	28087.51373	14985.50454	4
480	434	415	28087.51373	15201.15709	4
481	443	434	27892.62652	15796.47447	4
482	443	442	28087.43146	15900.84456	4
483	468	443	27921.54739	15985.9264	4
484	467	442	28132.67152	15985.9264	4
485	466	442	28336.93239	15985.9264	4
486	442	445	28517.54354	15889.15872	4
487	438	425	28123.6308	15736.29226	4
488	437	425	28181.12259	15736.29226	4
489	436	425	28230.01748	15736.29226	4
490	435	425	28281.33026	15736.29226	4
491	434	425	28087.51373	15618.50044	4
492	439	495	28517.83408	15618.26799	4
493	414	413	28517.83408	15381.93911	4
494	411	413	28517.83408	15197.73765	4
495	402	448	28555.51342	14736.19517	4
496	404	402	28517.83408	14847.21836	4
497	407	413	28517.83408	14982.34626	4
498	413	402	28664.12896	14941.04836	4
499	402	400	28922.43755	14839.92874	4
500	413	495	28689.82148	15452.02397	4
501	493	495	28889.21147	15452.02397	4
502	429	421	28989.78893	15703.51086	4
503	427	421	29300.77947	15703.51086	4
504	428	421	29155.00265	15703.51086	4
505	400	399	29185.43164	14736.19517	4
506	400	401	29362.92536	14863.67653	4
507	445	495	28726.55415	15770.64675	4
508	464	445	28731.49241	15996.17031	4
509	464	463	28922.43755	16211.4166	4
510	445	454	28922.43755	15882.86308	4
511	479	463	29149.28849	16405.38913	4
512	463	462	29362.92536	16208.34601	4
513	454	455	29362.92536	15858.29833	4
514	463	454	29137.00037	15996.17031	4
515	462	455	29582.4447	15996.17031	4
516	455	426	29582.0937	15770.64675	4
517	426	410	29622.90766	15263.04091	4
518	410	401	29579.68539	14941.04836	4
519	401	399	29575.81142	14736.17031	4
520	447	399	28937.68146	14562.49624	4
521	446	399	28937.68146	14491.1676	4
522	479	462	29602.53057	16405.38913	4
523	462	459	29767.55951	16128.69947	4
524	490	488	29076.04948	16755.97305	4
525	507	488	28993.61128	16705.16347	4
526	490	488	29231.9353	16755.97305	4
527	507	478	28758.07954	16636.25207	4
528	508	478	28517.54354	16589.11948	4
529	505	496	29357.70954	16932.36146	4
530	501	496	29389.91302	16984.70689	4
531	500	496	29441.89015	16984.70689	4
